state_abbr,county_name,Democrat,Republican,Bachelors,Earnings,White,Population,Age
SD,Pennington County,0,1,1,0,1,0,1
SD,Perkins County,0,1,0,0,1,0,0
SD,Potter County,0,1,0,0,1,0,0
SD,Roberts County,0,1,0,0,0,0,0
SD,Sanborn County,0,1,0,0,1,0,0
SD,Oglala County,1,0,0,0,0,0,1
SD,Spink County,0,1,0,0,1,0,0
SD,Stanley County,0,1,1,0,1,0,0
SD,Sully County,0,1,1,0,1,0,0
SD,Todd County,1,0,0,0,0,0,1
SD,Tripp County,0,1,0,0,1,0,0
SD,Turner County,0,1,1,1,1,0,0
SD,Union County,0,1,1,1,1,0,0
SD,Walworth County,0,1,1,0,1,0,0
SD,Yankton County,0,1,1,0,1,0,0
SD,Ziebach County,0,1,0,0,0,0,1
TN,Anderson County,0,1,1,1,1,0,0
TN,Bedford County,0,1,0,0,0,0,1
TN,Benton County,0,1,0,0,1,0,0
TN,Bledsoe County,0,1,0,0,1,0,0
TN,Blount County,0,1,1,0,1,0,0
TN,Bradley County,0,1,0,0,1,0,0
TN,Campbell County,0,1,0,0,1,0,0
TN,Cannon County,0,1,0,0,1,0,0
TN,Carroll County,0,1,0,0,1,0,0
TN,Carter County,0,1,0,0,1,0,0
TN,Cheatham County,0,1,0,1,1,0,0
TN,Chester County,0,1,0,0,1,0,1
TN,Claiborne County,0,1,0,0,1,0,0
TN,Clay County,0,1,0,0,1,0,0
TN,Cocke County,0,1,0,0,1,0,0
TN,Coffee County,0,1,0,0,1,0,0
TN,Crockett County,0,1,0,0,0,0,0
TN,Cumberland County,0,1,0,0,1,0,0
TN,Davidson County,1,0,1,1,0,1,1
TN,Decatur County,0,1,0,0,1,0,0
TN,DeKalb County,0,1,0,0,1,0,0
TN,Dickson County,0,1,0,1,1,0,0
TN,Dyer County,0,1,0,0,1,0,0
TN,Fayette County,0,1,0,1,0,0,0
TN,Fentress County,0,1,0,0,1,0,0
TN,Franklin County,0,1,0,0,1,0,0
TN,Gibson County,0,1,0,0,0,0,0
TN,Giles County,0,1,0,0,1,0,0
TN,Grainger County,0,1,0,0,1,0,0
TN,Greene County,0,1,0,0,1,0,0
TN,Grundy County,0,1,0,0,1,0,0
TN,Hamblen County,0,1,0,0,1,0,0
TN,Hamilton County,0,1,1,0,0,1,0
TN,Hancock County,0,1,0,0,1,0,0
TN,Hardeman County,0,1,0,0,0,0,0
TN,Hardin County,0,1,0,0,1,0,0
TN,Hawkins County,0,1,0,0,1,0,0
TN,Haywood County,1,0,0,0,0,0,0
TN,Henderson County,0,1,0,1,1,0,0
TN,Henry County,0,1,0,0,1,0,0
TN,Hickman County,0,1,0,0,1,0,0
TN,Houston County,0,1,0,0,1,0,0
TN,Humphreys County,0,1,0,0,1,0,0
TN,Jackson County,0,1,0,0,1,0,0
TN,Jefferson County,0,1,0,0,1,0,0
TN,Johnson County,0,1,0,0,1,0,0
TN,Knox County,0,1,1,1,1,1,0
TN,Lake County,0,1,0,0,0,0,0
TN,Lauderdale County,0,1,0,0,0,0,1
TN,Lawrence County,0,1,0,0,1,0,0
TN,Lewis County,0,1,0,0,1,0,0
TN,Lincoln County,0,1,0,0,1,0,0
TN,Loudon County,0,1,1,0,1,0,0
TN,McMinn County,0,1,0,0,1,0,0
TN,McNairy County,0,1,0,0,1,0,0
TN,Macon County,0,1,0,0,1,0,0
TN,Madison County,0,1,1,0,0,0,1
TN,Marion County,0,1,0,0,1,0,0
TN,Marshall County,0,1,0,0,1,0,0
TN,Maury County,0,1,0,0,1,0,0
TN,Meigs County,0,1,0,0,1,0,0
TN,Monroe County,0,1,0,0,1,0,0
TN,Montgomery County,0,1,1,1,0,0,1
TN,Moore County,0,1,0,0,1,0,0
TN,Morgan County,0,1,0,0,1,0,0
TN,Obion County,0,1,0,0,1,0,0
TN,Overton County,0,1,0,0,1,0,0
TN,Perry County,0,1,0,0,1,0,0
TN,Pickett County,0,1,0,0,1,0,0
TN,Polk County,0,1,0,0,1,0,0
TN,Putnam County,0,1,1,0,1,0,1
TN,Rhea County,0,1,0,0,1,0,0
TN,Roane County,0,1,0,0,1,0,0
TN,Robertson County,0,1,0,1,1,0,0
TN,Rutherford County,0,1,1,1,0,1,1
TN,Scott County,0,1,0,0,1,0,1
TN,Sequatchie County,0,1,0,0,1,0,0
TN,Sevier County,0,1,0,0,1,0,0
TN,Shelby County,1,0,1,1,0,1,1
TN,Smith County,0,1,0,0,1,0,0
TN,Stewart County,0,1,0,0,1,0,0
TN,Sullivan County,0,1,0,0,1,0,0
TN,Sumner County,0,1,1,1,1,0,0
TN,Tipton County,0,1,0,1,0,0,1
TN,Trousdale County,0,1,0,0,1,0,0
TN,Unicoi County,0,1,0,0,1,0,0
TN,Union County,0,1,0,0,1,0,0
TN,Van Buren County,0,1,0,0,1,0,0
TN,Warren County,0,1,0,0,1,0,0
TN,Washington County,0,1,1,0,1,0,0
TN,Wayne County,0,1,0,0,1,0,0
TN,Weakley County,0,1,0,0,1,0,0
TN,White County,0,1,0,0,1,0,0
TN,Williamson County,0,1,1,1,1,0,0
TN,Wilson County,0,1,1,1,1,0,0
TX,Anderson County,0,1,0,0,0,0,0
TX,Andrews County,0,1,0,1,0,0,1
TX,Angelina County,0,1,0,0,0,0,1
TX,Aransas County,0,1,1,0,0,0,0
TX,Archer County,0,1,0,1,1,0,0
TX,Armstrong County,0,1,1,1,1,0,0
TX,Atascosa County,0,1,0,0,0,0,1
TX,Austin County,0,1,0,1,0,0,0
TX,Bailey County,0,1,0,0,0,0,1
TX,Bandera County,0,1,1,0,1,0,0
TX,Bastrop County,0,1,0,0,0,0,0
TX,Baylor County,0,1,1,0,1,0,0
TX,Bee County,0,1,0,0,0,0,1
TX,Bell County,0,1,1,1,0,1,1
TX,Bexar County,1,0,1,0,0,1,1
TX,Blanco County,0,1,1,0,0,0,0
TX,Borden County,0,1,0,1,0,0,0
TX,Bosque County,0,1,0,0,1,0,0
TX,Bowie County,0,1,0,0,0,0,0
TX,Brazoria County,0,1,1,1,0,1,1
TX,Brazos County,0,1,1,0,0,0,1
TX,Brewster County,0,1,1,0,0,0,0
TX,Briscoe County,0,1,0,0,0,0,0
TX,Brooks County,1,0,0,0,0,0,1
TX,Brown County,0,1,0,0,0,0,0
TX,Burleson County,0,1,0,1,0,0,0
TX,Burnet County,0,1,1,0,0,0,0
TX,Caldwell County,0,1,0,0,0,0,1
TX,Calhoun County,0,1,0,0,0,0,0
TX,Callahan County,0,1,0,0,1,0,0
TX,Cameron County,1,0,0,0,0,1,1
TX,Camp County,0,1,0,0,0,0,0
TX,Carson County,0,1,1,1,1,0,0
TX,Cass County,0,1,0,0,0,0,0
TX,Castro County,0,1,0,0,0,0,1
TX,Chambers County,0,1,0,1,0,0,1
TX,Cherokee County,0,1,0,0,0,0,0
TX,Childress County,0,1,0,0,0,0,1
TX,Clay County,0,1,0,1,1,0,0
TX,Cochran County,0,1,0,0,0,0,1
TX,Coke County,0,1,0,0,0,0,0
TX,Coleman County,0,1,0,0,0,0,0
TX,Collin County,0,1,1,1,0,1,1
TX,Collingsworth County,0,1,0,0,0,0,1
TX,Colorado County,0,1,0,0,0,0,0
TX,Comal County,0,1,1,1,0,0,0
TX,Comanche County,0,1,0,0,0,0,0
TX,Concho County,0,1,0,0,0,0,0
TX,Cooke County,0,1,0,1,0,0,0
TX,Coryell County,0,1,0,0,0,0,1
TX,Cottle County,0,1,0,0,0,0,0
TX,Crane County,0,1,0,0,0,0,0
TX,Crockett County,0,1,0,0,0,0,1
TX,Crosby County,0,1,0,0,0,0,1
TX,Culberson County,1,0,0,0,0,0,1
TX,Dallam County,0,1,0,0,0,0,1
TX,Dallas County,1,0,1,1,0,1,1
TX,Dawson County,0,1,0,0,0,0,1
TX,Deaf Smith County,0,1,0,0,0,0,1
TX,Delta County,0,1,0,0,1,0,0
TX,Denton County,0,1,1,1,0,1,1
TX,DeWitt County,0,1,0,0,0,0,0
TX,Dickens County,0,1,0,0,0,0,0
TX,Dimmit County,1,0,0,0,0,0,1
TX,Donley County,0,1,0,0,1,0,0
TX,Duval County,1,0,0,0,0,0,1
TX,Eastland County,0,1,0,0,1,0,0
TX,Ector County,0,1,0,0,0,0,1
TX,Edwards County,0,1,1,0,0,0,0
TX,Ellis County,0,1,1,1,0,0,1
TX,El Paso County,1,0,0,0,0,1,1
TX,Erath County,0,1,1,0,0,0,1
TX,Falls County,0,1,0,0,0,0,0
TX,Fannin County,0,1,0,0,1,0,0
TX,Fayette County,0,1,0,1,0,0,0
TX,Fisher County,0,1,0,0,0,0,0
TX,Floyd County,0,1,0,0,0,0,1
TX,Foard County,0,1,0,0,0,0,0
TX,Fort Bend County,1,0,1,1,0,1,1
TX,Franklin County,0,1,1,0,1,0,0
TX,Freestone County,0,1,0,0,0,0,0
TX,Frio County,1,0,0,0,0,0,1
TX,Gaines County,0,1,0,1,0,0,1
TX,Galveston County,0,1,1,1,0,1,0
TX,Garza County,0,1,0,0,0,0,1
TX,Gillespie County,0,1,1,0,0,0,0
TX,Glasscock County,0,1,0,1,0,0,0
TX,Goliad County,0,1,0,1,0,0,0
TX,Gonzales County,0,1,0,0,0,0,1
TX,Gray County,0,1,0,0,0,0,0
TX,Grayson County,0,1,0,0,0,0,0
TX,Gregg County,0,1,1,0,0,0,1
TX,Grimes County,0,1,0,0,0,0,0
TX,Guadalupe County,0,1,1,1,0,0,1
TX,Hale County,0,1,0,0,0,0,1
TX,Hall County,0,1,0,0,0,0,0
TX,Hamilton County,0,1,1,0,1,0,0
TX,Hansford County,0,1,1,0,0,0,1
TX,Hardeman County,0,1,0,0,0,0,0
TX,Hardin County,0,1,0,1,1,0,0
TX,Harris County,1,0,1,1,0,1,1
TX,Harrison County,0,1,0,0,0,0,0
TX,Hartley County,0,1,0,1,0,0,0
TX,Haskell County,0,1,0,0,0,0,0
TX,Hays County,0,1,1,0,0,0,1
TX,Hemphill County,0,1,0,1,0,0,0
TX,Henderson County,0,1,0,0,1,0,0
TX,Hidalgo County,1,0,0,0,0,1,1
TX,Hill County,0,1,0,0,0,0,0
TX,Hockley County,0,1,0,0,0,0,1
TX,Hood County,0,1,1,1,1,0,0
TX,Hopkins County,0,1,0,0,0,0,0
TX,Houston County,0,1,0,0,0,0,0
TX,Howard County,0,1,0,0,0,0,0
TX,Hudspeth County,0,1,0,0,0,0,1
TX,Hunt County,0,1,0,0,0,0,0
TX,Hutchinson County,0,1,0,0,0,0,0
TX,Irion County,0,1,0,0,0,0,0
TX,Jack County,0,1,0,1,1,0,0
TX,Jackson County,0,1,0,0,0,0,0
TX,Jasper County,0,1,0,0,0,0,0
TX,Jeff Davis County,0,1,1,0,0,0,0
TX,Jefferson County,0,1,0,0,0,1,1
TX,Jim Hogg County,1,0,0,0,0,0,1
TX,Jim Wells County,1,0,0,0,0,0,1
TX,Johnson County,0,1,0,1,0,0,1
TX,Jones County,0,1,0,0,0,0,0
TX,Karnes County,0,1,0,0,0,0,0
TX,Kaufman County,0,1,0,1,0,0,1
TX,Kendall County,0,1,1,1,0,0,0
TX,Kenedy County,1,0,0,1,0,0,0
TX,Kent County,0,1,0,0,1,0,0
TX,Kerr County,0,1,1,0,0,0,0
TX,Kimble County,0,1,1,0,0,0,0
TX,King County,0,1,0,1,1,0,0
TX,Kinney County,0,1,0,0,0,0,0
TX,Kleberg County,1,0,1,0,0,0,1
TX,Knox County,0,1,0,0,0,0,0
TX,Lamar County,0,1,0,0,0,0,0
TX,Lamb County,0,1,0,0,0,0,1
TX,Lampasas County,0,1,0,0,0,0,0
TX,La Salle County,1,0,0,0,0,0,1
TX,Lavaca County,0,1,0,0,0,0,0
TX,Lee County,0,1,0,1,0,0,0
TX,Leon County,0,1,0,0,0,0,0
TX,Liberty County,0,1,0,1,0,0,1
TX,Limestone County,0,1,0,0,0,0,0
TX,Lipscomb County,0,1,1,1,0,0,0
TX,Live Oak County,0,1,0,0,0,0,0
TX,Llano County,0,1,1,0,1,0,0
TX,Loving County,0,1,0,1,0,0,1
TX,Lubbock County,0,1,1,0,0,1,1
TX,Lynn County,0,1,0,0,0,0,0
TX,McCulloch County,0,1,1,0,0,0,0
TX,McLennan County,0,1,1,0,0,1,1
TX,McMullen County,0,1,0,0,0,0,1
TX,Madison County,0,1,0,0,0,0,1
TX,Marion County,0,1,0,0,0,0,0
TX,Martin County,0,1,0,0,0,0,1
TX,Mason County,0,1,1,0,1,0,0
TX,Matagorda County,0,1,0,0,0,0,0
TX,Maverick County,1,0,0,0,0,0,1
TX,Medina County,0,1,0,0,0,0,0
TX,Menard County,0,1,0,0,0,0,0
TX,Midland County,0,1,1,1,0,0,1
TX,Milam County,0,1,0,0,0,0,0
TX,Mills County,0,1,0,0,0,0,0
TX,Mitchell County,0,1,0,0,0,0,1
TX,Montague County,0,1,0,0,1,0,0
TX,Montgomery County,0,1,1,1,0,1,1
TX,Moore County,0,1,0,0,0,0,1
TX,Morris County,0,1,0,0,0,0,0
TX,Motley County,0,1,0,0,1,0,0
TX,Nacogdoches County,0,1,1,0,0,0,1
TX,Navarro County,0,1,0,0,0,0,1
TX,Newton County,0,1,0,0,0,0,0
TX,Nolan County,0,1,0,0,0,0,0
TX,Nueces County,0,1,0,0,0,1,1
TX,Ochiltree County,0,1,0,0,0,0,1
TX,Oldham County,0,1,1,0,1,0,1
TX,Orange County,0,1,0,1,1,0,0
TX,Palo Pinto County,0,1,0,0,0,0,0
TX,Panola County,0,1,0,1,0,0,0
TX,Parker County,0,1,1,1,1,0,0
TX,Parmer County,0,1,0,0,0,0,1
TX,Pecos County,0,1,0,0,0,0,1
TX,Polk County,0,1,0,0,0,0,0
TX,Potter County,0,1,0,0,0,0,1
TX,Presidio County,1,0,0,0,0,0,0
TX,Rains County,0,1,0,0,1,0,0
TX,Randall County,0,1,1,1,0,0,1
TX,Reagan County,0,1,0,1,0,0,1
TX,Real County,0,1,0,0,0,0,0
TX,Red River County,0,1,0,0,0,0,0
TX,Reeves County,1,0,0,0,0,0,1
TX,Refugio County,0,1,0,0,0,0,0
TX,Roberts County,0,1,1,0,1,0,0
TX,Robertson County,0,1,0,0,0,0,0
TX,Rockwall County,0,1,1,1,0,0,1
TX,Runnels County,0,1,0,0,0,0,0
TX,Rusk County,0,1,0,0,0,0,0
TX,Sabine County,0,1,0,0,1,0,0
TX,San Augustine County,0,1,0,0,0,0,0
TX,San Jacinto County,0,1,0,0,0,0,0
TX,San Patricio County,0,1,0,0,0,0,1
TX,San Saba County,0,1,0,0,0,0,0
TX,Schleicher County,0,1,0,1,0,0,1
TX,Scurry County,0,1,0,0,0,0,0
TX,Shackelford County,0,1,1,0,1,0,0
TX,Shelby County,0,1,0,0,0,0,0
TX,Sherman County,0,1,0,0,0,0,1
TX,Smith County,0,1,1,0,0,0,1
TX,Somervell County,0,1,1,1,0,0,0
TX,Starr County,1,0,0,0,0,0,1
TX,Stephens County,0,1,0,0,0,0,0
TX,Sterling County,0,1,1,1,0,0,0
TX,Stonewall County,0,1,1,0,1,0,0
TX,Sutton County,0,1,0,0,0,0,1
TX,Swisher County,0,1,0,0,0,0,1
TX,Tarrant County,0,1,1,1,0,1,1
TX,Taylor County,0,1,1,0,0,0,1
TX,Terrell County,0,1,1,0,0,0,0
TX,Terry County,0,1,0,0,0,0,1
TX,Throckmorton County,0,1,0,0,1,0,0
TX,Titus County,0,1,0,0,0,0,1
TX,Tom Green County,0,1,1,0,0,0,1
TX,Travis County,1,0,1,1,0,1,1
TX,Trinity County,0,1,0,0,1,0,0
TX,Tyler County,0,1,0,0,1,0,0
TX,Upshur County,0,1,0,0,1,0,0
TX,Upton County,0,1,0,0,0,0,0
TX,Uvalde County,0,1,0,0,0,0,1
TX,Val Verde County,1,0,0,0,0,0,1
TX,Van Zandt County,0,1,0,0,1,0,0
TX,Victoria County,0,1,0,0,0,0,1
TX,Walker County,0,1,0,0,0,0,1
TX,Waller County,0,1,0,0,0,0,1
TX,Ward County,0,1,0,0,0,0,1
TX,Washington County,0,1,1,0,0,0,0
TX,Webb County,1,0,0,0,0,1,1
TX,Wharton County,0,1,0,0,0,0,0
TX,Wheeler County,0,1,0,0,0,0,0
TX,Wichita County,0,1,0,0,0,0,1
TX,Wilbarger County,0,1,0,0,0,0,1
TX,Willacy County,1,0,0,0,0,0,1
TX,Williamson County,0,1,1,1,0,1,1
TX,Wilson County,0,1,0,1,0,0,0
TX,Winkler County,0,1,0,0,0,0,1
TX,Wise County,0,1,0,1,1,0,0
TX,Wood County,0,1,0,0,1,0,0
TX,Yoakum County,0,1,0,0,0,0,1
TX,Young County,0,1,0,0,1,0,0
TX,Zapata County,1,0,0,0,0,0,1
TX,Zavala County,1,0,0,0,0,0,1
UT,Beaver County,0,1,0,0,1,0,1
UT,Box Elder County,0,1,1,1,1,0,1
UT,Cache County,0,1,1,0,1,0,1
UT,Carbon County,0,1,0,0,1,0,1
UT,Daggett County,0,1,0,0,1,0,0
UT,Davis County,0,1,1,1,1,1,1
UT,Duchesne County,0,1,0,0,1,0,1
UT,Emery County,0,1,0,0,1,0,1
UT,Garfield County,0,1,0,0,1,0,0
UT,Grand County,0,1,1,0,1,0,0
UT,Iron County,0,1,1,0,1,0,1
UT,Juab County,0,1,0,1,1,0,1
UT,Kane County,0,1,1,0,1,0,0
UT,Millard County,0,1,0,0,1,0,1
UT,Morgan County,0,1,1,1,1,0,1
UT,Piute County,0,1,0,0,1,0,0
UT,Rich County,0,1,1,0,1,0,0
UT,Salt Lake County,1,0,1,1,0,1,1
UT,San Juan County,0,1,0,0,0,0,1
UT,Sanpete County,0,1,0,0,1,0,1
UT,Sevier County,0,1,0,0,1,0,1
UT,Summit County,1,0,1,1,1,0,1
UT,Tooele County,0,1,0,1,1,0,1
UT,Uintah County,0,1,0,1,1,0,1
UT,Utah County,0,1,1,0,1,1,1
UT,Wasatch County,0,1,1,1,1,0,1
UT,Washington County,0,1,1,0,1,0,1
UT,Wayne County,0,1,1,0,1,0,0
UT,Weber County,0,1,1,0,0,1,1
VT,Addison County,1,0,1,0,1,0,0
VT,Bennington County,1,0,1,0,1,0,0
VT,Caledonia County,1,0,1,0,1,0,0
VT,Chittenden County,1,0,1,1,1,0,1
VT,Essex County,0,1,0,0,1,0,0
VT,Franklin County,1,0,1,1,1,0,0
VT,Grand Isle County,1,0,1,1,1,0,0
VT,Lamoille County,1,0,1,0,1,0,0
VT,Orange County,1,0,1,1,1,0,0
VT,Orleans County,1,0,0,0,1,0,0
VT,Rutland County,1,0,1,0,1,0,0
VT,Washington County,1,0,1,1,1,0,0
VT,Windham County,1,0,1,0,1,0,0
VT,Windsor County,1,0,1,1,1,0,0
VA,Accomack County,0,1,0,0,0,0,0
VA,Albemarle County,1,0,1,1,0,0,0
VA,Alleghany County,0,1,0,1,1,0,0
VA,Amelia County,0,1,0,1,0,0,0
VA,Amherst County,0,1,0,0,0,0,0
VA,Appomattox County,0,1,0,1,0,0,0
VA,Arlington County,1,0,1,1,0,0,1
VA,Augusta County,0,1,0,1,1,0,0
VA,Bath County,0,1,0,1,1,0,0
VA,Bedford County,0,1,1,1,1,0,0
VA,Bland County,0,1,0,0,1,0,0
VA,Botetourt County,0,1,1,1,1,0,0
VA,Brunswick County,1,0,0,0,0,0,0
VA,Buchanan County,0,1,0,0,1,0,0
VA,Buckingham County,0,1,0,1,0,0,0
VA,Campbell County,0,1,0,1,1,0,0
VA,Caroline County,0,1,0,1,0,0,0
VA,Carroll County,0,1,0,0,1,0,0
VA,Charles City County,1,0,0,1,0,0,0
VA,Charlotte County,0,1,0,0,0,0,0
VA,Chesterfield County,0,1,1,1,0,1,1
VA,Clarke County,0,1,1,1,1,0,0
VA,Craig County,0,1,0,1,1,0,0
VA,Culpeper County,0,1,1,1,0,0,0
VA,Cumberland County,0,1,0,0,0,0,0
VA,Dickenson County,0,1,0,0,1,0,0
VA,Dinwiddie County,0,1,0,1,0,0,0
VA,Essex County,0,1,0,1,0,0,0
VA,Fairfax County,1,0,1,1,0,1,0
VA,Fauquier County,0,1,1,1,1,0,0
VA,Floyd County,0,1,0,0,1,0,0
VA,Fluvanna County,0,1,1,1,0,0,0
VA,Franklin County,0,1,0,0,1,0,0
VA,Frederick County,0,1,1,1,1,0,0
VA,Giles County,0,1,0,1,1,0,0
VA,Gloucester County,0,1,0,1,1,0,0
VA,Goochland County,0,1,1,1,0,0,0
VA,Grayson County,0,1,0,0,1,0,0
VA,Greene County,0,1,0,1,1,0,0
VA,Greensville County,1,0,0,0,0,0,0
VA,Halifax County,0,1,0,0,0,0,0
VA,Hanover County,0,1,1,1,1,0,0
VA,Henrico County,1,0,1,1,0,1,0
VA,Henry County,0,1,0,0,0,0,0
VA,Highland County,0,1,1,1,1,0,0
VA,Isle of Wight County,0,1,1,1,0,0,0
VA,James City County,0,1,1,1,0,0,0
VA,King and Queen County,0,1,0,1,0,0,0
VA,King George County,0,1,1,1,0,0,1
VA,King William County,0,1,0,1,0,0,0
VA,Lancaster County,0,1,1,1,0,0,0
VA,Lee County,0,1,0,0,1,0,0
VA,Loudoun County,1,0,1,1,0,1,1
VA,Louisa County,0,1,0,1,0,0,0
VA,Lunenburg County,0,1,0,0,0,0,0
VA,Madison County,0,1,1,1,1,0,0
VA,Mathews County,0,1,1,1,1,0,0
VA,Mecklenburg County,0,1,0,0,0,0,0
VA,Middlesex County,0,1,1,0,0,0,0
VA,Montgomery County,1,0,1,0,1,0,1
VA,Nelson County,0,1,1,1,1,0,0
VA,New Kent County,0,1,1,1,1,0,0
VA,Northampton County,1,0,0,0,0,0,0
VA,Northumberland County,0,1,1,0,0,0,0
VA,Nottoway County,0,1,0,1,0,0,0
VA,Orange County,0,1,1,1,1,0,0
VA,Page County,0,1,0,0,1,0,0
VA,Patrick County,0,1,0,0,1,0,0
VA,Pittsylvania County,0,1,0,0,0,0,0
VA,Powhatan County,0,1,1,1,1,0,0
VA,Prince Edward County,1,0,0,0,0,0,1
VA,Prince George County,0,1,0,1,0,0,1
VA,Prince William County,1,0,1,1,0,1,1
VA,Pulaski County,0,1,0,0,1,0,0
VA,Rappahannock County,0,1,1,1,1,0,0
VA,Richmond County,0,1,0,0,0,0,0
VA,Roanoke County,0,1,1,1,1,0,0
VA,Rockbridge County,0,1,1,0,1,0,0
VA,Rockingham County,0,1,1,1,1,0,0
VA,Russell County,0,1,0,0,1,0,0
VA,Scott County,0,1,0,0,1,0,0
VA,Shenandoah County,0,1,0,1,1,0,0
VA,Smyth County,0,1,0,0,1,0,0
VA,Southampton County,0,1,0,0,0,0,0
VA,Spotsylvania County,0,1,1,1,0,0,1
VA,Stafford County,0,1,1,1,0,0,1
VA,Surry County,1,0,0,1,0,0,0
VA,Sussex County,1,0,0,0,0,0,0
VA,Tazewell County,0,1,0,0,1,0,0
VA,Warren County,0,1,1,1,1,0,0
VA,Washington County,0,1,1,0,1,0,0
VA,Westmoreland County,0,1,0,1,0,0,0
VA,Wise County,0,1,0,0,1,0,0
VA,Wythe County,0,1,0,0,1,0,0
VA,York County,0,1,1,1,0,0,0
VA,Alexandria city,1,0,1,1,0,0,1
VA,Bristol city,0,1,0,0,1,0,0
VA,Buena Vista city,0,1,0,0,1,0,0
VA,Charlottesville city,1,0,1,0,0,0,1
VA,Chesapeake city,0,1,1,1,0,1,1
VA,Colonial Heights city,0,1,0,1,1,0,0
VA,Covington city,0,1,0,0,1,0,0
VA,Danville city,1,0,0,0,0,0,0
VA,Emporia city,1,0,0,0,0,0,0
VA,Fairfax city,1,0,1,1,0,0,0
VA,Falls Church city,1,0,1,1,0,0,0
VA,Franklin city,1,0,0,0,0,0,0
VA,Fredericksburg city,1,0,1,0,0,0,1
VA,Galax city,0,1,0,0,1,0,0
VA,Hampton city,1,0,1,1,0,0,1
VA,Harrisonburg city,1,0,1,0,0,0,1
VA,Hopewell city,1,0,0,0,0,0,1
VA,Lexington city,1,0,1,0,1,0,1
VA,Lynchburg city,0,1,1,0,0,0,1
VA,Manassas city,1,0,1,1,0,0,1
VA,Manassas Park city,1,0,1,1,0,0,1
VA,Martinsville city,1,0,1,0,0,0,0
VA,Newport News city,1,0,1,0,0,0,1
VA,Norfolk city,1,0,1,0,0,1,1
VA,Norton city,0,1,1,0,1,0,0
VA,Petersburg city,1,0,0,0,0,0,0
VA,Poquoson city,0,1,1,1,1,0,0
VA,Portsmouth city,1,0,0,0,0,0,1
VA,Radford city,1,0,1,0,1,0,1
VA,Richmond city,1,0,1,0,0,0,1
VA,Roanoke city,1,0,1,0,0,0,0
VA,Salem city,0,1,1,0,1,0,0
VA,Staunton city,1,0,1,0,1,0,0
VA,Suffolk city,1,0,1,1,0,0,0
VA,Virginia Beach city,0,1,1,1,0,1,1
VA,Waynesboro city,0,1,1,0,1,0,0
VA,Williamsburg city,1,0,1,0,0,0,1
VA,Winchester city,1,0,1,0,0,0,0
WA,Adams County,0,1,0,0,0,0,1
WA,Asotin County,0,1,0,0,1,0,0
WA,Benton County,0,1,1,1,0,0,1
WA,Chelan County,0,1,1,0,0,0,0
WA,Clallam County,0,1,1,0,1,0,0
WA,Clark County,1,0,1,1,1,1,1
WA,Columbia County,0,1,0,0,1,0,0
WA,Cowlitz County,0,1,0,1,1,0,0
WA,Douglas County,0,1,0,0,0,0,1
WA,Ferry County,0,1,0,0,0,0,0
WA,Franklin County,0,1,0,0,0,0,1
WA,Garfield County,0,1,0,0,1,0,0
WA,Grant County,0,1,0,0,0,0,1
WA,Grays Harbor County,0,1,0,0,1,0,0
WA,Island County,1,0,1,1,1,0,0
WA,Jefferson County,1,0,1,0,1,0,0
WA,King County,1,0,1,1,0,1,1
WA,Kitsap County,1,0,1,1,1,1,0
WA,Kittitas County,0,1,1,0,1,0,1
WA,Klickitat County,0,1,0,0,1,0,0
WA,Lewis County,0,1,0,0,1,0,0
WA,Lincoln County,0,1,1,0,1,0,0
WA,Mason County,0,1,0,1,1,0,0
WA,Okanogan County,0,1,0,0,0,0,0
WA,Pacific County,0,1,0,0,1,0,0
WA,Pend Oreille County,0,1,0,0,1,0,0
WA,Pierce County,1,0,1,1,0,1,1
WA,San Juan County,1,0,1,1,1,0,0
WA,Skagit County,1,0,1,1,0,0,0
WA,Skamania County,0,1,0,1,1,0,0
WA,Snohomish County,1,0,1,1,0,1,1
WA,Spokane County,0,1,1,0,1,1,1
WA,Stevens County,0,1,0,0,1,0,0
WA,Thurston County,1,0,1,1,0,1,0
WA,Wahkiakum County,0,1,0,0,1,0,0
WA,Walla Walla County,0,1,1,0,0,0,1
WA,Whatcom County,1,0,1,0,1,0,1
WA,Whitman County,1,0,1,0,1,0,1
WA,Yakima County,0,1,0,0,0,1,1
WV,Barbour County,0,1,0,0,1,0,0
WV,Berkeley County,0,1,0,1,1,0,0
WV,Boone County,0,1,0,1,1,0,0
WV,Braxton County,0,1,0,0,1,0,0
WV,Brooke County,0,1,0,0,1,0,0
WV,Cabell County,0,1,1,0,1,0,0
WV,Calhoun County,0,1,0,0,1,0,0
WV,Clay County,0,1,0,0,1,0,0
WV,Doddridge County,0,1,0,0,1,0,0
WV,Fayette County,0,1,0,0,1,0,0
WV,Gilmer County,0,1,0,0,0,0,0
WV,Grant County,0,1,0,0,1,0,0
WV,Greenbrier County,0,1,0,0,1,0,0
WV,Hampshire County,0,1,0,0,1,0,0
WV,Hancock County,0,1,0,0,1,0,0
WV,Hardy County,0,1,0,0,1,0,0
WV,Harrison County,0,1,0,0,1,0,0
WV,Jackson County,0,1,0,1,1,0,0
WV,Jefferson County,0,1,1,1,1,0,0
WV,Kanawha County,0,1,1,1,1,0,0
WV,Lewis County,0,1,0,0,1,0,0
WV,Lincoln County,0,1,0,0,1,0,0
WV,Logan County,0,1,0,0,1,0,0
WV,McDowell County,0,1,0,0,1,0,0
