congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
80,house,G000253,Abe,McGregor,Goff,,1899-12-21,ID,R,No,1/3/1947,47
80,house,P000398,William,Robert,Poage,,1899-12-28,TX,D,Yes,1/3/1947,47
80,house,H000549,John,Walter,Heselton,,3/17/1900,MA,R,Yes,1/3/1947,46.8
80,house,K000171,Paul,Joseph,Kilday,,3/29/1900,TX,D,Yes,1/3/1947,46.8
80,house,P000536,James,Percy,Priest,,4/1/1900,TN,D,Yes,1/3/1947,46.8
80,house,K000032,Carroll,Dudley,Kearns,,5/7/1900,PA,R,No,1/3/1947,46.7
80,house,C000802,Norris,H.,Cotton,,5/11/1900,NH,R,No,1/3/1947,46.6
80,house,K000036,Kenneth,Barnard,Keating,,5/18/1900,NY,R,No,1/3/1947,46.6
80,house,P000098,Otto,Ernest,Passman,,6/27/1900,LA,D,No,1/3/1947,46.5
80,house,H000081,Charles,Abraham,Halleck,,8/22/1900,IN,R,Yes,1/3/1947,46.4
80,house,S000436,Richard,Murray,Simpson,,8/30/1900,PA,R,Yes,1/3/1947,46.3
80,house,M000065,George,Herman,Mahon,,9/22/1900,TX,D,Yes,1/3/1947,46.3
80,house,H000060,Leonard,Wood,Hall,,10/2/1900,NY,R,Yes,1/3/1947,46.3
80,house,S000174,Hugh,Doggett,Scott,Jr.,11/11/1900,PA,R,No,1/3/1947,46.1
80,house,D000454,Helen,Gahagan,Douglas,,11/25/1900,CA,D,Yes,1/3/1947,46.1
80,house,M001074,Abraham,Jacob,Multer,,12/24/1900,NY,D,No,1/3/1947,46
80,house,S001076,Frank,Leander,Sundstrom,,1/5/1901,NJ,R,Yes,1/3/1947,46
80,house,L000454,Francis,Johnson,Love,,1/23/1901,WV,R,No,1/3/1947,45.9
80,house,J000246,Paul,Caruthers,Jones,,3/12/1901,MO,D,No,1/3/1947,45.8
80,house,W000604,Joseph,Franklin,Wilson,,3/18/1901,TX,D,No,1/3/1947,45.8
80,house,M000354,Samuel,Kerns,McConnell,Jr.,4/6/1901,PA,R,Yes,1/3/1947,45.7
80,house,S000936,Lowell,,Stockman,,4/12/1901,OR,R,Yes,1/3/1947,45.7
80,house,B000762,Ernest,King,Bramblett,,4/25/1901,CA,R,No,1/3/1947,45.7
80,house,T000298,Thor,Carl,Tollefson,,5/2/1901,WA,R,No,1/3/1947,45.7
80,house,D000419,Harold,Daniel,Donohue,,6/18/1901,MA,D,No,1/3/1947,45.5
80,house,C000189,John,Albert,Carroll,,7/30/1901,CO,D,No,1/3/1947,45.4
80,house,H000310,Ralph,,Harvey,,8/9/1901,IN,R,No,1/3/1947,45.4
80,house,R000104,Monroe,Minor,Redden,,9/24/1901,NC,D,No,1/3/1947,45.3
80,house,B000891,John,Charles,Brophy,,10/8/1901,WI,R,No,1/3/1947,45.2
80,house,H000437,Felix,Edward,HÃ©bert,,10/12/1901,LA,D,Yes,1/3/1947,45.2
80,house,C000606,Albert,McDonald,Cole,,10/13/1901,KS,R,Yes,1/3/1947,45.2
80,house,W000348,John,Albert,Whitaker,,10/31/1901,KY,D,No,1/3/1947,45.2
80,house,H000014,Harold,Christian,Hagen,,11/10/1901,MN,R,Yes,1/3/1947,45.1
80,house,M000393,William,Moore,McCulloch,,11/24/1901,OH,R,No,1/3/1947,45.1
80,house,T000070,Dean,Park,Taylor,,1/1/1902,NY,R,Yes,1/3/1947,45
80,house,M000094,Carter,,Manasco,,1/3/1902,AL,D,Yes,1/3/1947,45
80,house,F000085,Antonio,Manuel,FernÃ¡ndez,,1/17/1902,NM,D,Yes,1/3/1947,45
80,house,C000939,William,Josiah,Crow,,1/22/1902,PA,R,No,1/3/1947,44.9
80,house,G000338,Ed,Lee,Gossett,,1/27/1902,TX,D,Yes,1/3/1947,44.9
80,house,H000298,Fred,Allan,Hartley,Jr.,2/22/1902,NJ,R,Yes,1/3/1947,44.9
80,house,H000740,Otis,Halbert,Holmes,,2/22/1902,WA,R,Yes,1/3/1947,44.9
80,house,M000859,Almer,Stillwell Mike,Monroney,,3/2/1902,OK,D,Yes,1/3/1947,44.8
80,house,R000018,Albert,McKinley,Rains,,3/11/1902,AL,D,Yes,1/3/1947,44.8
80,house,K000150,Charles,Joseph,Kersten,,5/26/1902,WI,R,No,1/3/1947,44.6
80,house,H000154,Thomas,Millet,Hand,,7/7/1902,NJ,R,Yes,1/3/1947,44.5
80,house,F000012,George,Hyde,Fallon,,7/24/1902,MD,D,Yes,1/3/1947,44.4
80,house,O000133,Donald,Lawrence,O'Toole,,8/1/1902,NY,D,Yes,1/3/1947,44.4
80,house,M000422,John,Ralph,McDowell,,11/6/1902,PA,R,No,1/3/1947,44.2
80,house,B001002,Frank,,Buchanan,,12/1/1902,PA,D,Yes,1/3/1947,44.1
80,house,M000122,Vito,Anthony,Marcantonio,,12/10/1902,NY,AL,Yes,1/3/1947,44.1
80,house,F000199,Charles,Kimball,Fletcher,,12/15/1902,CA,R,No,1/3/1947,44.1
80,house,G000071,Edward,Alexander,Garmatz,,2/7/1903,MD,D,No,1/3/1947,43.9
80,house,F000422,James,Grove,Fulton,,3/1/1903,PA,R,Yes,1/3/1947,43.8
80,house,S000011,George,Gregory,Sadowski,,3/12/1903,MI,D,Yes,1/3/1947,43.8
80,house,M000113,Michael,Joseph,Mansfield,,3/16/1903,MT,D,Yes,1/3/1947,43.8
80,house,A000016,Thomas,Gerstle,Abernethy,,5/16/1903,MS,D,Yes,1/3/1947,43.6
80,house,H000197,Porter,,Hardy,Jr.,6/1/1903,VA,D,No,1/3/1947,43.6
80,house,R000453,Robert,Tripp,Ross,,6/4/1903,NY,R,No,1/3/1947,43.6
80,house,H000898,Walter,B.,Huber,,6/29/1903,OH,D,Yes,1/3/1947,43.5
80,house,K000044,Carey,Estes,Kefauver,,7/26/1903,TN,D,Yes,1/3/1947,43.4
80,house,D000007,Thomas,,D'Alesandro,Jr.,8/1/1903,MD,D,Yes,1/3/1947,43.4
80,house,B001039,Howard,Homan,Buffett,,8/13/1903,NE,R,Yes,1/3/1947,43.4
80,house,H000492,Joseph,Edward,Hendricks,,9/24/1903,FL,D,Yes,1/3/1947,43.3
80,house,L000395,John,Davis,Lodge,,10/20/1903,CT,R,No,1/3/1947,43.2
80,house,D000155,William,Adams,Dawson,,11/5/1903,UT,R,No,1/3/1947,43.2
80,house,G000098,Ezekiel,Candler,Gathings,,11/10/1903,AR,D,Yes,1/3/1947,43.1
80,house,F000152,Ovie,Clark,Fisher,,11/22/1903,TX,D,Yes,1/3/1947,43.1
80,house,R000424,John,James,Rooney,,11/29/1903,NY,D,Yes,1/3/1947,43.1
80,house,H000713,Chester,Earl,Holifield,,12/3/1903,CA,D,Yes,1/3/1947,43.1
80,house,H000249,Oren,,Harris,,12/20/1903,AR,D,Yes,1/3/1947,43
80,house,R000522,Charles,Hinton,Russell,,12/27/1903,NV,R,No,1/3/1947,43
80,house,W000641,William,Arthur,Winstead,,1/6/1904,MS,D,Yes,1/3/1947,43
80,house,B000377,John,Bonifas,Bennett,,1/10/1904,MI,R,No,1/3/1947,43
80,house,E000159,Edward,Julius,Elsaesser,,3/10/1904,NY,R,Yes,1/3/1947,42.8
80,house,A000196,John,Zuinglius,Anderson,,3/22/1904,CA,R,Yes,1/3/1947,42.8
80,house,C000220,Clifford,Philip,Case,,4/16/1904,NJ,R,Yes,1/3/1947,42.7
80,house,C000617,William,Sterling,Cole,,4/18/1904,NY,R,Yes,1/3/1947,42.7
80,house,B000201,Edward,Lewis,Bartlett,,4/20/1904,AK,D,Yes,1/3/1947,42.7
80,house,J000064,Jacob,Koppel,Javits,,5/18/1904,NY,R,No,1/3/1947,42.6
80,house,O000058,Alvin,Edward,O'Konski,,5/26/1904,WI,R,Yes,1/3/1947,42.6
80,house,H000264,Burr,Powell,Harrison,,7/2/1904,VA,D,Yes,1/3/1947,42.5
80,house,K000261,Arthur,George,Klein,,8/8/1904,NY,D,Yes,1/3/1947,42.4
80,house,P000522,Charles,Melvin,Price,,1/1/1905,IL,D,Yes,1/3/1947,42
80,house,F000060,Michael,Aloysius,Feighan,,2/16/1905,OH,D,Yes,1/3/1947,41.9
80,house,C001006,Carl,Thomas,Curtis,,3/15/1905,NE,R,Yes,1/3/1947,41.8
80,house,G000384,Robert,Allen,Grant,,7/31/1905,IN,R,Yes,1/3/1947,41.4
80,house,H000212,Richard,Fielding,Harless,,8/6/1905,AZ,D,Yes,1/3/1947,41.4
80,house,C000772,Robert,James,Corbett,,8/25/1905,PA,R,Yes,1/3/1947,41.4
80,house,H000863,George,Evan,Howell,,9/21/1905,IL,R,Yes,1/3/1947,41.3
80,house,R000280,Lucius,Mendel,Rivers,,9/28/1905,SC,D,Yes,1/3/1947,41.3
80,house,S000156,Max,,Schwabe,,12/6/1905,MO,R,Yes,1/3/1947,41.1
80,house,P000471,David,Matthew,Potts,,3/12/1906,NY,R,No,1/3/1947,40.8
80,house,B001111,Omar,Truman,Burleson,,3/19/1906,TX,D,No,1/3/1947,40.8
80,house,W000572,Earl,,Wilson,,4/18/1906,IN,R,Yes,1/3/1947,40.7
80,house,M000027,George,Edward,MacKinnon,,4/22/1906,MN,R,No,1/3/1947,40.7
80,house,R000137,Albert,Lee,Reeves,Jr.,5/31/1906,MO,R,No,1/3/1947,40.6
80,house,S000406,Robert,Lee Fulton,Sikes,,6/3/1906,FL,D,Yes,1/3/1947,40.6
80,house,P000327,Thomas,Augustus,Pickett,,8/14/1906,TX,D,Yes,1/3/1947,40.4
80,house,M000958,Thomas,Ellsworth,Morgan,,10/13/1906,PA,D,Yes,1/3/1947,40.2
80,house,M000664,Chester,Earl,Merrow,,11/15/1906,NH,R,Yes,1/3/1947,40.1
80,house,A000206,George,William,Andrews,,12/12/1906,AL,D,Yes,1/3/1947,40.1
80,house,D000406,James,,Domengeaux,,1/6/1907,LA,D,Yes,1/3/1947,40
80,house,P000387,Walter,Christian,Ploeser,,1/7/1907,MO,R,Yes,1/3/1947,40
80,house,M000617,Hugh,Allen,Meade,,4/4/1907,MD,D,No,1/3/1947,39.8
80,house,S000172,Hardie,,Scott,,6/7/1907,PA,R,No,1/3/1947,39.6
80,house,J000249,Robert,Franklin,Jones,,6/25/1907,OH,R,Yes,1/3/1947,39.5
80,house,J000080,Edward,Halsey,Jenison,,7/27/1907,IL,R,No,1/3/1947,39.4
80,house,Y000058,Harold,Francis,Youngblood,,8/7/1907,MI,R,No,1/3/1947,39.4
80,house,M001022,Thruston,Ballard,Morton,,8/19/1907,KY,R,No,1/3/1947,39.4
80,house,K000130,Eugene,James,Keogh,,8/30/1907,NY,D,Yes,1/3/1947,39.3
80,house,C000342,Frank,Leslie,Chelf,,9/22/1907,KY,D,Yes,1/3/1947,39.3
80,house,G000320,Albert,Arnold,Gore,,12/26/1907,TN,D,Yes,1/3/1947,39
80,house,L000496,Wingate,Hezekiah,Lucas,,5/1/1908,TX,D,No,1/3/1947,38.7
80,house,A000073,Carl,Bert,Albert,,5/10/1908,OK,D,No,1/3/1947,38.7
80,house,S000224,Horace,,Seely-Brown,Jr.,5/12/1908,CT,R,No,1/3/1947,38.6
80,house,A000002,Watkins,Moorman,Abbitt,,5/21/1908,VA,D,No,1/3/1947,38.6
80,house,S000009,Antoni,Nicholas,Sadlak,,6/13/1908,CT,R,No,1/3/1947,38.6
80,house,P000516,Prince,Hulon,Preston,Jr.,7/5/1908,GA,D,No,1/3/1947,38.5
80,house,J000160,Lyndon,Baines,Johnson,,8/27/1908,TX,D,Yes,1/3/1947,38.4
80,house,N000133,Albin,Walter,Norblad,Jr.,9/12/1908,OR,R,Yes,1/3/1947,38.3
80,house,W000744,Francis,Eugene,Worley,,10/10/1908,TX,D,Yes,1/3/1947,38.2
80,house,P000119,James,Thomas,Patterson,,10/20/1908,CT,R,No,1/3/1947,38.2
80,house,P000477,Adam,Clayton,Powell,Jr.,11/29/1908,NY,D,Yes,1/3/1947,38.1
80,house,M000995,James,Hobson,Morrison,,12/8/1908,LA,D,Yes,1/3/1947,38.1
80,house,L000108,Henry,Jepson,Latham,,12/10/1908,NY,R,Yes,1/3/1947,38.1
80,house,H000050,Edwin,Arthur,Hall,,2/11/1909,NY,R,Yes,1/3/1947,37.9
80,house,S000163,James,Paul,Scoblick,,5/10/1909,PA,R,Yes,1/3/1947,37.7
80,house,B000593,James,Caleb,Boggs,,5/15/1909,DE,R,No,1/3/1947,37.6
80,house,M000778,Wilbur,Daigh,Mills,,5/24/1909,AR,D,Yes,1/3/1947,37.6
80,house,J000008,Donald,Lester,Jackson,,1/23/1910,CA,R,No,1/3/1947,36.9
80,house,L000301,Franklin,Herbert,Lichtenwalter,,3/28/1910,PA,R,No,1/3/1947,36.8
80,house,P000306,Dayton,Edward,Phillips,,3/29/1910,TN,R,No,1/3/1947,36.8
80,house,T000110,Olin,Earl,Teague,,4/6/1910,TX,D,Yes,1/3/1947,36.7
80,house,W000428,Jamie,Lloyd,Whitten,,4/18/1910,MS,D,Yes,1/3/1947,36.7
80,house,I000046,Leo,,Isacson,,4/20/1910,NY,AL,No,1/3/1947,36.7
80,house,L000525,John,Emmett,Lyle,Jr.,9/4/1910,TX,D,Yes,1/3/1947,36.3
80,house,E000273,Joseph,Landon,Evins,,10/24/1910,TN,D,No,1/3/1947,36.2
80,house,M000809,Edward,Archibald,Mitchell,,12/2/1910,IN,R,No,1/3/1947,36.1
80,house,D000280,Edward,James,Devitt,,5/5/1911,MN,R,No,1/3/1947,35.7
80,house,B000550,John,Anton,Blatnik,,8/17/1911,MN,D,No,1/3/1947,35.4
80,house,J000133,Glen,Dale,Johnson,,9/11/1911,OK,D,No,1/3/1947,35.3
80,house,E000181,Clair,,Engle,,9/21/1911,CA,D,Yes,1/3/1947,35.3
80,house,M000619,Wendell,Howes,Meade,,1/18/1912,KY,R,No,1/3/1947,35
80,house,B000242,Laurie,Calvin,Battle,,5/10/1912,AL,D,No,1/3/1947,34.7
80,house,J000013,Henry,Martin,Jackson,,5/31/1912,WA,D,Yes,1/3/1947,34.6
80,house,J000248,Robert,Emmett,Jones,Jr.,6/12/1912,AL,D,No,1/3/1947,34.6
80,house,B000080,Claude,Ignatius,Bakewell,,8/9/1912,MO,R,No,1/3/1947,34.4
80,house,K000013,Frank,Melvin,Karsten,,1/7/1913,MO,D,No,1/3/1947,34
80,house,N000116,Richard,Milhous,Nixon,,1/9/1913,CA,R,No,1/3/1947,34
80,house,F000233,John,Edward,Fogarty,,3/23/1913,RI,D,Yes,1/3/1947,33.8
80,house,B001216,John,William,Byrnes,,6/12/1913,WI,R,Yes,1/3/1947,33.6
80,house,B000296,Lindley,Garrison,Beckworth,Sr.,6/30/1913,TX,D,Yes,1/3/1947,33.5
80,house,S000505,George,Armistead,Smathers,,11/14/1913,FL,D,No,1/3/1947,33.1
80,house,B000594,Thomas,Hale,Boggs,Sr.,2/15/1914,LA,D,No,1/3/1947,32.9
80,house,S000998,William,Grant,Stratton,,2/26/1914,IL,R,No,1/3/1947,32.9
80,house,R000410,Edward,Gay,Rohrbough,,4/18/1914,WV,R,No,1/3/1947,32.7
80,house,B000379,Marion,Tinsley,Bennett,,6/6/1914,MO,R,Yes,1/3/1947,32.6
80,house,P000182,Preston,Elmer,Peden,,6/28/1914,OK,D,No,1/3/1947,32.5
80,house,D000102,Glenn,Robert,Davis,,10/28/1914,WI,R,No,1/3/1947,32.2
80,house,M000560,Gregory,,McMahon,,3/19/1915,NY,R,No,1/3/1947,31.8
80,house,W000342,William,McDonald,Wheeler,,7/11/1915,GA,D,No,1/3/1947,31.5
80,house,N000121,Robert,Joseph,Nodar,Jr.,3/23/1916,NY,R,No,1/3/1947,30.8
80,house,D000434,William,Jennings Bryan,Dorn,,4/14/1916,SC,D,No,1/3/1947,30.7
80,house,P000460,Charles,Edward,Potter,,10/30/1916,MI,R,No,1/3/1947,30.2
80,house,K000107,John,Fitzgerald,Kennedy,,5/29/1917,MA,D,No,1/3/1947,29.6
80,house,W000517,John,Bell,Williams,,12/4/1918,MS,D,No,1/3/1947,28.1
80,house,S000063,George,William,Sarbacher,Jr.,9/30/1919,PA,R,No,1/3/1947,27.3
80,house,B000401,Lloyd,Millard,Bentsen,Jr.,2/11/1921,TX,D,No,1/3/1947,25.9
80,senate,C000133,Arthur,,Capper,,1865-07-14,KS,R,Yes,1/3/1947,81.5
80,senate,G000418,Theodore,Francis,Green,,1867-10-02,RI,D,Yes,1/3/1947,79.3
80,senate,M000499,Kenneth,Douglas,McKellar,,1869-01-29,TN,D,Yes,1/3/1947,77.9
80,senate,R000112,Clyde,Martin,Reed,,1871-10-19,KS,R,Yes,1/3/1947,75.2
80,senate,M000895,Edward,Hall,Moore,,1871-11-19,OK,R,Yes,1/3/1947,75.1
80,senate,O000146,John,Holmes,Overton,,1875-09-17,LA,D,Yes,1/3/1947,71.3
80,senate,M001108,James,Edward,Murray,,1876-05-03,MT,D,Yes,1/3/1947,70.7
80,senate,M000308,Patrick,Anthony,McCarran,,1876-08-08,NV,D,Yes,1/3/1947,70.4
80,senate,T000165,Elmer,,Thomas,,1876-09-08,OK,D,Yes,1/3/1947,70.3
80,senate,W000021,Robert,Ferdinand,Wagner,,1877-06-08,NY,D,Yes,1/3/1947,69.6
80,senate,W000396,Wallace,Humphrey,White,Jr.,1877-08-06,ME,R,Yes,1/3/1947,69.4
80,senate,C000684,Thomas,Terry,Connally,,1877-08-19,TX,D,Yes,1/3/1947,69.4
80,senate,H000385,Carl,Trumbull,Hayden,,1877-10-02,AZ,D,Yes,1/3/1947,69.3
80,senate,B000460,Theodore,Gilmore,Bilbo,,1877-10-13,MS,D,Yes,1/3/1947,69.2
80,senate,B000145,Alben,William,Barkley,,1877-11-24,KY,D,Yes,1/3/1947,69.1
80,senate,H000679,Clyde,Roark,Hoey,,1877-12-11,NC,D,Yes,1/3/1947,69.1
80,senate,G000131,Walter,Franklin,George,,1878-01-29,GA,D,Yes,1/3/1947,68.9
80,senate,B001177,Hugh,Alfred,Butler,,1878-02-28,NE,R,Yes,1/3/1947,68.8
80,senate,H000365,Albert,Wahl,Hawkes,,1878-11-20,NJ,R,Yes,1/3/1947,68.1
80,senate,M000177,Edward,,Martin,,1879-09-18,PA,R,No,1/3/1947,67.3
80,senate,S000553,Howard,Alexander,Smith,,1880-01-30,NJ,R,Yes,1/3/1947,66.9
80,senate,T000289,Charles,William,Tobey,,1880-07-22,NH,R,Yes,1/3/1947,66.4
80,senate,F000190,Ralph,Edward,Flanders,,1880-09-28,VT,R,Yes,1/3/1947,66.3
80,senate,R000320,Edward,Vivian,Robertson,,1881-05-27,WY,R,Yes,1/3/1947,65.6
80,senate,B001168,Harlan,John,Bushfield,,1882-08-06,SD,R,Yes,1/3/1947,64.4
80,senate,T000164,Elbert,Duncan,Thomas,,1883-06-17,UT,D,Yes,1/3/1947,63.5
80,senate,J000127,Edwin,Carl,Johnson,,1884-01-01,CO,D,Yes,1/3/1947,63
80,senate,D000469,Sheridan,,Downey,,1884-03-11,CA,D,Yes,1/3/1947,62.8
80,senate,V000025,Arthur,Hendrick,Vandenberg,,1884-03-22,MI,R,Yes,1/3/1947,62.8
80,senate,W000581,George,Allison,Wilson,,1884-04-01,IA,R,Yes,1/3/1947,62.8
80,senate,W000465,Alexander,,Wiley,,1884-05-26,WI,R,Yes,1/3/1947,62.6
80,senate,D000414,Forrest,C.,Donnell,,1884-08-20,MO,R,Yes,1/3/1947,62.4
80,senate,O000088,Joseph,Christopher,O'Mahoney,,1884-11-05,WY,D,Yes,1/3/1947,62.2
80,senate,L000070,William,,Langer,,1886-09-30,ND,R,Yes,1/3/1947,60.3
80,senate,W000190,Arthur,Vivian,Watkins,,1886-12-18,UT,R,No,1/3/1947,60
80,senate,R000317,Absalom,Willis,Robertson,,1887-05-27,VA,D,Yes,1/3/1947,59.6
80,senate,B001208,Harry,Flood,Byrd,,1887-06-10,VA,D,Yes,1/3/1947,59.6
80,senate,B000816,Ralph,Owen,Brewster,,1888-02-22,ME,R,Yes,1/3/1947,58.9
80,senate,C000338,Dennis,,Chavez,,1888-04-08,NM,D,Yes,1/3/1947,58.7
80,senate,B000894,Joseph,Melville,Broughton,,1888-11-17,NC,D,Yes,1/3/1947,58.1
80,senate,F000081,Homer,Samuel,Ferguson,,1889-02-25,MI,R,Yes,1/3/1947,57.9
80,senate,B001169,Vera,Cahalan,Bushfield,,1889-08-09,SD,R,No,1/3/1947,57.4
80,senate,T000009,Robert,Alphonso,Taft,,1889-09-08,OH,R,Yes,1/3/1947,57.3
80,senate,H000334,Carl,Atwood,Hatch,,1889-11-27,NM,D,Yes,1/3/1947,57.1
80,senate,O000034,Wilbert,Lee,O'Daniel,,1890-03-11,TX,D,Yes,1/3/1947,56.8
80,senate,B001013,Clayton,Douglass,Buck,,1890-03-21,DE,R,Yes,1/3/1947,56.8
80,senate,K000082,James,Preston,Kem,,1890-04-02,MO,R,No,1/3/1947,56.8
80,senate,T000446,Millard,Evelyn,Tydings,,1890-04-06,MD,D,Yes,1/3/1947,56.7
80,senate,C000774,Guy,,Cordon,,1890-04-24,OR,R,Yes,1/3/1947,56.7
80,senate,M000086,George,Wilson,Malone,,1890-08-07,NV,R,No,1/3/1947,56.4
80,senate,E000112,Allen,Joseph,Ellender,,1890-09-24,LA,D,Yes,1/3/1947,56.3
80,senate,M000771,Eugene,Donald,Millikin,,1891-02-12,CO,R,Yes,1/3/1947,55.9
80,senate,S000901,Arthur,Thomas,Stewart,,1892-01-11,TN,D,Yes,1/3/1947,55
80,senate,L000493,Scott,Wike,Lucas,,1892-02-19,IL,D,Yes,1/3/1947,54.9
80,senate,W000344,Kenneth,Spicer,Wherry,,1892-02-28,NE,R,Yes,1/3/1947,54.8
80,senate,H000720,Spessard,Lindsey,Holland,,1892-07-10,FL,D,Yes,1/3/1947,54.5
80,senate,A000062,George,David,Aiken,,1892-08-20,VT,R,Yes,1/3/1947,54.4
80,senate,S000021,Leverett,,Saltonstall,,1892-09-01,MA,R,Yes,1/3/1947,54.3
80,senate,K000176,Harley,Martin,Kilgore,,1893-01-11,WV,D,Yes,1/3/1947,54
80,senate,B000095,Raymond,Earl,Baldwin,,1893-08-31,CT,R,No,1/3/1947,53.3
80,senate,B000820,John,William,Bricker,,1893-09-06,OH,R,No,1/3/1947,53.3
80,senate,D000585,Henry,Clarence,Dworshak,,1894-08-29,ID,R,Yes,1/3/1947,52.3
80,senate,M000438,Ernest,William,McFarland,,1894-10-09,AZ,D,Yes,1/3/1947,52.2
80,senate,H000598,Joseph,Lister,Hill,,1894-12-29,AL,D,Yes,1/3/1947,52
80,senate,U000005,William,Bradley,Umstead,,1895-05-13,NC,D,No,1/3/1947,51.6
80,senate,F000057,William,Crosson,Feazel,,1895-06-10,LA,D,No,1/3/1947,51.6
80,senate,R000167,William,Chapman,Revercomb,,1895-07-20,WV,R,Yes,1/3/1947,51.5
80,senate,I000050,Irving,McNeil,Ives,,1896-01-24,NY,R,No,1/3/1947,50.9
80,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1/3/1947,50.9
80,senate,T000259,Edward,John,Thye,,1896-04-26,MN,R,No,1/3/1947,50.7
80,senate,G000532,John,Chandler,Gurney,,1896-05-21,SD,R,Yes,1/3/1947,50.6
80,senate,H000559,Bourke,Blakemore,Hickenlooper,,1896-07-21,IA,R,Yes,1/3/1947,50.5
80,senate,O000032,Herbert,Romulus,O'Conor,,1896-11-17,MD,D,No,1/3/1947,50.1
80,senate,J000195,Olin,DeWitt Talmadge,Johnston,,1896-11-18,SC,D,Yes,1/3/1947,50.1
80,senate,B000874,Charles,Wayland,Brooks,,1897-03-08,IL,R,Yes,1/3/1947,49.8
80,senate,C000128,Homer,Earl,Capehart,,1897-06-06,IN,R,Yes,1/3/1947,49.6
80,senate,R000536,Richard,Brevard,Russell,Jr.,1897-11-02,GA,D,Yes,1/3/1947,49.2
80,senate,Y000047,Milton,Ruben,Young,,1897-12-06,ND,R,Yes,1/3/1947,49.1
80,senate,E000037,Zales,Nelson,Ecton,,1898-04-01,MT,R,No,1/3/1947,48.8
80,senate,B000823,Henry,Styles,Bridges,,1898-09-09,NH,R,Yes,1/3/1947,48.3
80,senate,M000279,Burnet,Rhett,Maybank,,1899-03-07,SC,D,Yes,1/3/1947,47.8
80,senate,S000701,John,Jackson,Sparkman,,1899-12-20,AL,D,Yes,1/3/1947,47
80,senate,M001078,Karl,Earl,Mundt,,6/3/1900,SD,R,Yes,1/3/1947,46.6
80,senate,P000218,Claude,Denson,Pepper,,9/8/1900,FL,D,Yes,1/3/1947,46.3
80,senate,M001014,Wayne,Lyman,Morse,,10/20/1900,OR,R,Yes,1/3/1947,46.2
80,senate,S000852,John,Cornelius,Stennis,,8/3/1901,MS,D,No,1/3/1947,45.4
80,senate,C000758,John,Sherman,Cooper,,8/23/1901,KY,R,No,1/3/1947,45.4
80,senate,M001127,Francis,John,Myers,,12/18/1901,PA,D,Yes,1/3/1947,45
80,senate,L000394,Henry,Cabot,Lodge,Jr.,7/5/1902,MA,R,No,1/3/1947,44.5
80,senate,M000559,Brien,,McMahon,,10/6/1903,CT,D,Yes,1/3/1947,43.2
80,senate,M000456,James,Howard,McGrath,,11/28/1903,RI,D,No,1/3/1947,43.1
80,senate,T000079,Glen,Hearst,Taylor,,4/12/1904,ID,D,Yes,1/3/1947,42.7
80,senate,W000518,John,James,Williams,,5/17/1904,DE,R,No,1/3/1947,42.6
80,senate,E000018,James,Oliver,Eastland,,11/28/1904,MS,D,Yes,1/3/1947,42.1
80,senate,F000401,James,William,Fulbright,,4/9/1905,AR,D,Yes,1/3/1947,41.7
80,senate,M000053,Warren,Grant,Magnuson,,4/12/1905,WA,D,Yes,1/3/1947,41.7
80,senate,B000099,Joseph,Hurst,Ball,,11/3/1905,MN,R,Yes,1/3/1947,41.2
80,senate,C000021,Harry,Pulliam,Cain,,1/10/1906,WA,R,No,1/3/1947,41
80,senate,K000292,William,Fife,Knowland,,6/26/1908,CA,R,Yes,1/3/1947,38.5
80,senate,J000093,William,Ezra,Jenner,,7/21/1908,IN,R,No,1/3/1947,38.5
80,senate,M000315,Joseph,Raymond,McCarthy,,11/14/1908,WI,R,No,1/3/1947,38.1
80,senate,L000428,Russell,Billiu,Long,,11/3/1918,LA,D,Yes,1/3/1947,28.2
81,house,D000448,Robert,Lee,Doughton,,1863-11-07,NC,D,Yes,1/3/1949,85.2
81,house,S000001,Adolph,Joachim,Sabath,,1866-04-04,IL,D,Yes,1/3/1949,82.7
81,house,E000023,Charles,Aubrey,Eaton,,1868-03-29,NJ,R,Yes,1/3/1949,80.8
81,house,W000265,Richard,Joseph,Welch,,1869-02-13,CA,R,Yes,1/3/1949,79.9
81,house,B000565,Sol,,Bloom,,1870-03-09,NY,D,Yes,1/3/1949,78.8
81,house,H000943,Merlin,,Hull,,1870-12-18,WI,R,Yes,1/3/1949,78
81,house,B000545,Schuyler,Otis,Bland,,1872-05-04,VA,D,Yes,1/3/1949,76.7
81,house,K000138,John,Hosea,Kerr,,1873-12-31,NC,D,Yes,1/3/1949,75
81,house,C000932,Robert,,Crosser,,1874-06-07,OH,D,Yes,1/3/1949,74.6
81,house,K000039,John,,Kee,,1874-08-22,WV,D,Yes,1/3/1949,74.4
81,house,S000717,Brent,,Spence,,1874-12-24,KY,D,Yes,1/3/1949,74
81,house,A000257,Homer,Daniel,Angell,,1875-01-12,OR,R,Yes,1/3/1949,74
81,house,N000153,Mary,Teresa,Norton,,1875-03-07,NJ,D,Yes,1/3/1949,73.8
81,house,P000395,Charles,Albert,Plumley,,1875-04-14,VT,R,Yes,1/3/1949,73.7
81,house,H000683,Clare,Eugene,Hoffman,,1875-09-10,MI,R,Yes,1/3/1949,73.3
